P-value,Test,Generator,n
0.03539356766759438,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.8138255660663892,KS,Ziff,1000
0.2353692745035182,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.9060989862269025,KS,Marsagli,1000
0.2773558798716039,Chi,Marsagli,1000
0.146793087308571,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9964086046935396,poker,RC,1000
0.742088251428605,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.38398816339805664,Furier,GLCG,1000
0.9297445125310505,KS,RC,1000
0.7127809271900083,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.02748311223284261,KS,Ziff,1000
0.9143103371949626,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.3990867694326897,KS,Marsagli,1000
0.7434224771465658,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.8113409208301393,poker,RC,1000
0.07279763253984017,poker,Ziff,1000
0.6975746165954975,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.0037090099909748053,Furier,GLCG,1000
0.98936813909237,KS,RC,1000
0.11491132820789396,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.7335887743786169,KS,Ziff,1000
0.15173776146977047,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.7479855009781344,KS,Marsagli,1000
0.4220251571955922,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.7089874559115152,poker,RC,1000
0.6975746165954975,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.7716705035436164,Furier,GLCG,1000
0.9926151016688914,KS,RC,1000
0.4927280892754291,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.6648539653402493,KS,Ziff,1000
0.18446910695649332,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.7923233446919644,KS,Marsagli,1000
0.661723872444094,Chi,Marsagli,1000
0.04222117524716241,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9959281525010126,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
0.9999999999992313,KS,GLCG,1000
2.99553715166212e-11,Chi,GLCG,1000
0.38398816339805664,Furier,GLCG,1000
0.9070132119758016,KS,RC,1000
0.15242116716983667,Chi,RC,1000
0.5616577150130424,Furier,RC,1000
0.47342390386934574,KS,Ziff,1000
0.36132404944681906,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.7832511607179655,KS,Marsagli,1000
0.19072303543056013,Chi,Marsagli,1000
0.04222117524716241,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9762804492567356,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.5616577150130424,Furier,GLCG,1000
0.9876175208607527,KS,RC,1000
0.004412982668359655,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.06523613891643587,KS,Ziff,1000
0.1221297897411382,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.23562648797341912,KS,Marsagli,1000
0.6874525154219104,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.8616508880383601,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.04222117524716241,Furier,GLCG,1000
0.8955378566885449,KS,RC,1000
0.49557832257105994,Chi,RC,1000
0.24573870033984926,Furier,RC,1000
0.9575425479949036,KS,Ziff,1000
0.24475561157701875,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.5687673346750618,KS,Marsagli,1000
0.29683304541913946,Chi,Marsagli,1000
0.04222117524716241,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9247795265005452,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.3010216123885674,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
1.0,Furier,GLCG,1000
0.9999831182469571,KS,RC,1000
0.0028964474767920745,Chi,RC,1000
0.38398816339805664,Furier,RC,1000
0.6970244859553147,KS,Ziff,1000
0.43469701141730477,Chi,Ziff,1000
1.0,Furier,Ziff,1000
0.5232046606068648,KS,Marsagli,1000
0.2963061901595979,Chi,Marsagli,1000
0.146793087308571,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.8999861182515517,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.08165851558521563,Furier,GLCG,1000
0.993360301507198,KS,RC,1000
0.03495154008038448,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.25439367191352324,KS,Ziff,1000
0.9648976045676423,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.18503815390732792,KS,Marsagli,1000
0.8742421987603397,Chi,Marsagli,1000
0.04222117524716241,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.04034604444843004,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.38398816339805664,Furier,GLCG,1000
0.8690583624518566,KS,RC,1000
0.08922597149937683,Chi,RC,1000
0.5616577150130424,Furier,RC,1000
0.19809319906555845,KS,Ziff,1000
0.8913526164865324,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.05347727556758386,KS,Marsagli,1000
0.8275267840074143,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.4525018033280106,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.5616577150130424,Furier,GLCG,1000
0.8872533073477675,KS,RC,1000
0.19337416916445693,Chi,RC,1000
0.38398816339805664,Furier,RC,1000
0.09356142253355615,KS,Ziff,1000
0.9373273860316232,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.6399182280722358,KS,Marsagli,1000
0.4517724671330148,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.8808232595780913,poker,RC,1000
0.6975746165954975,poker,Ziff,1000
0.6975746165954975,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.5616577150130424,Furier,GLCG,1000
0.9995912541259961,KS,RC,1000
8.199115561069448e-05,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.42868088398255844,KS,Ziff,1000
0.21942484586400568,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.17626021969667904,KS,Marsagli,1000
0.39550837683422135,Chi,Marsagli,1000
1.0,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.07429353670629457,poker,RC,1000
0.742088251428605,poker,Ziff,1000
0.742088251428605,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.5616577150130424,Furier,GLCG,1000
0.9518810930067259,KS,RC,1000
0.03081393078516892,Chi,RC,1000
0.08165851558521563,Furier,RC,1000
0.5197785545673324,KS,Ziff,1000
0.5179604355822505,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.053276043722816246,KS,Marsagli,1000
0.9985418310909255,Chi,Marsagli,1000
0.009008945293330538,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.040697675557836654,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.7716705035436164,Furier,GLCG,1000
0.9993588235460894,KS,RC,1000
2.1135243871261977e-05,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.3246315237377485,KS,Ziff,1000
0.7176785872515732,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.39660563553572925,KS,Marsagli,1000
0.6333320070722455,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9446773602601903,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.146793087308571,Furier,GLCG,1000
0.9952031869316423,KS,RC,1000
0.49272808927542433,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.6824073534765216,KS,Ziff,1000
0.5464558208678028,Chi,Ziff,1000
0.24573870033984926,Furier,Ziff,1000
0.9181336122877959,KS,Marsagli,1000
0.25246557166502426,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.957031075862444,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.742088251428605,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.38398816339805664,Furier,GLCG,1000
0.997830855159597,KS,RC,1000
0.002948426893535805,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.4233652138954993,KS,Ziff,1000
0.7461807186580005,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.4114608704499404,KS,Marsagli,1000
0.4743393408524402,Chi,Marsagli,1000
1.0,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.51478837492995,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.146793087308571,Furier,GLCG,1000
0.7787174552380199,KS,RC,1000
0.24926588176075226,Chi,RC,1000
1.0,Furier,RC,1000
0.9286592828104426,KS,Ziff,1000
0.026676630743727392,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.6185247457189164,KS,Marsagli,1000
0.8934780909410986,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.7350674260690524,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.38398816339805664,Furier,GLCG,1000
0.998071086484902,KS,RC,1000
0.041106894093827284,Chi,RC,1000
0.24573870033984926,Furier,RC,1000
0.9307269439269168,KS,Ziff,1000
0.11788891516936595,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.7745758668648309,KS,Marsagli,1000
0.2822055525731899,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.2616538703336234,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.742088251428605,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.0014124462420443493,Furier,GLCG,1000
0.9922146227961945,KS,RC,1000
0.22938102101494207,Chi,RC,1000
0.38398816339805664,Furier,RC,1000
0.04167849491173414,KS,Ziff,1000
0.8496797331408035,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.2110394184195834,KS,Marsagli,1000
0.9569566981563292,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9432360997649141,poker,RC,1000
0.3010216123885674,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.146793087308571,Furier,GLCG,1000
0.9982864276406339,KS,RC,1000
0.07080327536134012,Chi,RC,1000
0.0014124462420443493,Furier,RC,1000
0.2395920701720794,KS,Ziff,1000
0.6620249616338295,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.08111473527712798,KS,Marsagli,1000
0.9787778083277805,Chi,Marsagli,1000
0.009008945293330538,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.997605064903166,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.5616577150130424,Furier,GLCG,1000
0.9630302978004643,KS,RC,1000
0.06421356461234073,Chi,RC,1000
1.0,Furier,RC,1000
0.6679261186108016,KS,Ziff,1000
0.7599595307229274,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.5051837232571017,KS,Marsagli,1000
0.9648976045676413,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.8569238369636348,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.742088251428605,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.38398816339805664,Furier,GLCG,1000
0.9833171127204576,KS,RC,1000
0.07994189845599442,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.30181028792990505,KS,Ziff,1000
0.8742421987603406,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.46025514418411295,KS,Marsagli,1000
0.6698676501504635,Chi,Marsagli,1000
1.0,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.1707553380684833,poker,RC,1000
0.742088251428605,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.5616577150130424,Furier,GLCG,1000
0.9999909147347935,KS,RC,1000
0.00010420541530287153,Chi,RC,1000
0.04222117524716241,Furier,RC,1000
0.2972648089325032,KS,Ziff,1000
0.5314157533685979,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.4670544454742799,KS,Marsagli,1000
0.8905526627065832,Chi,Marsagli,1000
1.0,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9247795265005452,poker,RC,1000
0.07279763253984017,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.7716705035436164,Furier,GLCG,1000
0.8430295351894979,KS,RC,1000
0.04378305755177325,Chi,RC,1000
0.009008945293330538,Furier,RC,1000
0.46065598370724903,KS,Ziff,1000
0.8036909765533125,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.844422576018102,KS,Marsagli,1000
0.12817057291706613,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.971501505283386,poker,RC,1000
0.07279763253984017,poker,Ziff,1000
0.6975746165954975,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.5616577150130424,Furier,GLCG,1000
0.9967544966737834,KS,RC,1000
0.004240948404771516,Chi,RC,1000
0.38398816339805664,Furier,RC,1000
0.10574311608992559,KS,Ziff,1000
0.9519440887700866,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.4217269332737903,KS,Marsagli,1000
0.9551758785413077,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.989579239889124,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.38398816339805664,Furier,GLCG,1000
0.997830855159597,KS,RC,1000
0.049678799873477675,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.3300420263700268,KS,Ziff,1000
0.23768606157388594,Chi,Ziff,1000
0.24573870033984926,Furier,Ziff,1000
0.7680172108174229,KS,Marsagli,1000
0.4643262293094005,Chi,Marsagli,1000
1.0,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.7191864624024863,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.38398816339805664,Furier,GLCG,1000
0.9787592354053851,KS,RC,1000
0.10341172881454996,Chi,RC,1000
0.38398816339805664,Furier,RC,1000
0.7571773924752101,KS,Ziff,1000
0.22643708310099198,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.49586226268292244,KS,Marsagli,1000
0.605137797639627,Chi,Marsagli,1000
0.04222117524716241,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9234622940603688,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
8.087729819857959e-07,Furier,GLCG,1000
0.9475672476251106,KS,RC,1000
0.391543018593862,Chi,RC,1000
0.04222117524716241,Furier,RC,1000
0.7798575804746742,KS,Ziff,1000
0.6828939583107747,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.05267504907547349,KS,Marsagli,1000
0.3906659580341064,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.5890636977324295,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.02025858031659371,Furier,GLCG,1000
0.9268189221109532,KS,RC,1000
0.1759332721934248,Chi,RC,1000
0.24573870033984926,Furier,RC,1000
0.3675427812732721,KS,Ziff,1000
0.6016534139552911,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.23562648797341912,KS,Marsagli,1000
0.7991761820154558,Chi,Marsagli,1000
0.146793087308571,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.6770163635545858,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
1.0,Furier,GLCG,1000
0.7859371934966877,KS,RC,1000
0.04476321822408824,Chi,RC,1000
0.5616577150130424,Furier,RC,1000
0.8380752868538143,KS,Ziff,1000
0.08086025327319701,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.5386582792396439,KS,Marsagli,1000
0.2513950998764316,Chi,Marsagli,1000
0.08165851558521563,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.7724969380388411,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.5616577150130424,Furier,GLCG,1000
0.9997749681782223,KS,RC,1000
0.0014705665557751546,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.12614908634641808,KS,Ziff,1000
0.8444846394160165,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.04272538142721627,KS,Marsagli,1000
0.9787778083277809,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.8113409208301393,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.3010216123885674,poker,Marsagli,1000
0.999999999920825,KS,GLCG,1000
3.4384911584695033e-09,Chi,GLCG,1000
0.5616577150130424,Furier,GLCG,1000
0.9937065710284811,KS,RC,1000
0.3463188587994055,Chi,RC,1000
0.38398816339805664,Furier,RC,1000
0.0768434214065824,KS,Ziff,1000
0.9928090154076697,Chi,Ziff,1000
0.146793087308571,Furier,Ziff,1000
0.844422576018102,KS,Marsagli,1000
0.12577111909635375,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.03400760207298836,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
1.0,Furier,GLCG,1000
0.9972651304918019,KS,RC,1000
0.006911653706557774,Chi,RC,1000
1.0,Furier,RC,1000
0.050701000726434686,KS,Ziff,1000
0.6819830906471753,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.07414617751813468,KS,Marsagli,1000
0.6647366425895784,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.15675724200187102,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.24573870033984926,Furier,GLCG,1000
0.8738175311869754,KS,RC,1000
0.04535509821664874,Chi,RC,1000
1.0,Furier,RC,1000
0.13778339287195684,KS,Ziff,1000
0.479654502808316,Chi,Ziff,1000
0.146793087308571,Furier,Ziff,1000
0.13778339287195684,KS,Marsagli,1000
0.640462529026254,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.04065532501367386,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.742088251428605,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.04222117524716241,Furier,GLCG,1000
0.9677043643983713,KS,RC,1000
0.06447611169818301,Chi,RC,1000
0.38398816339805664,Furier,RC,1000
0.7330637359927334,KS,Ziff,1000
0.1432891115494206,Chi,Ziff,1000
0.146793087308571,Furier,Ziff,1000
0.8272289928721577,KS,Marsagli,1000
0.38047287100187555,Chi,Marsagli,1000
0.146793087308571,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9542182696475979,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.742088251428605,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.08165851558521563,Furier,GLCG,1000
0.9497641710028887,KS,RC,1000
0.05102989918380907,Chi,RC,1000
0.24573870033984926,Furier,RC,1000
0.24078477975837553,KS,Ziff,1000
0.9023806384815611,Chi,Ziff,1000
0.146793087308571,Furier,Ziff,1000
0.4841033733128406,KS,Marsagli,1000
0.2857618615291413,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.989579239889124,poker,RC,1000
0.742088251428605,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.02025858031659371,Furier,GLCG,1000
0.9777246763941412,KS,RC,1000
0.00851866361247866,Chi,RC,1000
1.0,Furier,RC,1000
0.5047968978041207,KS,Ziff,1000
0.08646659090305531,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.19171598173763438,KS,Marsagli,1000
0.6476226840973391,Chi,Marsagli,1000
0.146793087308571,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.4221461453776425,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.08165851558521563,Furier,GLCG,1000
0.9963666891844389,KS,RC,1000
0.004827292674553729,Chi,RC,1000
0.24573870033984926,Furier,RC,1000
0.641209058545033,KS,Ziff,1000
0.13783862452197448,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.13910338263880018,KS,Marsagli,1000
0.9380006266461604,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.37137976046617127,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.02025858031659371,Furier,GLCG,1000
0.9998605066750377,KS,RC,1000
0.0007794525259823271,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.49703169297204575,KS,Ziff,1000
0.6060103478910199,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.2556020559611879,KS,Marsagli,1000
0.452748399433353,Chi,Marsagli,1000
1.0,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9075806270147727,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.3010216123885674,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.7716705035436164,Furier,GLCG,1000
0.9577749679914482,KS,RC,1000
0.07962012662234197,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.46864957536075325,KS,Ziff,1000
0.5903950891885354,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.18762573918008907,KS,Marsagli,1000
0.7130869264707255,Chi,Marsagli,1000
1.0,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.01959680532498498,poker,RC,1000
0.742088251428605,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.02025858031659371,Furier,GLCG,1000
0.9904074532084768,KS,RC,1000
0.0011877744740173002,Chi,RC,1000
0.146793087308571,Furier,RC,1000
0.37877402472880206,KS,Ziff,1000
0.8108874570578841,Chi,Ziff,1000
1.0,Furier,Ziff,1000
0.6533219669469847,KS,Marsagli,1000
0.6825903036604504,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9959281525010126,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.3010216123885674,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.38398816339805664,Furier,GLCG,1000
0.9404725417750691,KS,RC,1000
0.23122016613293273,Chi,RC,1000
0.02025858031659371,Furier,RC,1000
0.19583482264380458,KS,Ziff,1000
0.6792522518366593,Chi,Ziff,1000
0.24573870033984926,Furier,Ziff,1000
0.2742651708033257,KS,Marsagli,1000
0.8462201837030521,Chi,Marsagli,1000
0.08165851558521563,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.8656411676626676,poker,RC,1000
0.742088251428605,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.009008945293330538,Furier,GLCG,1000
0.9999145838192767,KS,RC,1000
0.021271284557348946,Chi,RC,1000
0.146793087308571,Furier,RC,1000
0.12773799653298212,KS,Ziff,1000
0.9085297624661157,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.5125068664345555,KS,Marsagli,1000
0.3041119317110986,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9892693334460927,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.7716705035436164,Furier,GLCG,1000
0.8955378566885449,KS,RC,1000
0.519296464562804,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.700176210734101,KS,Ziff,1000
0.5265476314641032,Chi,Ziff,1000
1.0,Furier,Ziff,1000
0.893642884223696,KS,Marsagli,1000
0.211814093866023,Chi,Marsagli,1000
0.04222117524716241,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.8656411676626676,poker,RC,1000
